timestamp,price
1772488698,69430.10797426
1772488701,69431.50351309
1772488701,69430.4637629
1772488701,69431.15089543
1772488703,69431.8079986
1772488704,69431.81575873
1772488705,69432.90483679
1772488706,69432.7821839
1772488707,69432.92580834
1772488708,69432.83684253
1772488708,69433.04417017
1772488711,69434.09286118
1772488712,69434.09286118
1772488712,69434.13227256
1772488712,69434.13765498
1772488715,69434.05650734
1772488715,69433.95650734
1772488716,69433.95650734
1772488718,69434.10419497
1772488718,69433.93616438
1772488719,69433.91777422
1772488720,69433.93970428
1772488721,69433.98319695
1772488723,69434.09579342
1772488724,69433.91833212
1772488725,69433.73798198
1772488726,69434.153585
1772488726,69434.13329984
1772488727,69434.05650734
1772488729,69433.76438555
1772488730,69433.82808679
1772488730,69433.69017021
1772488731,69433.87306002
1772488731,69433.72124694
1772488734,69430.07063092
1772488735,69429.54496745
1772488736,69425.16323127
1772488736,69423.18595567
1772488737,69423.30762494
1772488739,69423.43363744
1772488740,69422.96751505
1772488741,69421.01646211
1772488742,69416.66872242
1772488743,69413.05009446
1772488744,69415.8
1772488745,69416.66878368
1772488745,69418.08948857
1772488746,69417.96284472
1772488748,69418.15949295
1772488749,69419.25
1772488750,69419.24102597
1772488751,69420.93367434
1772488752,69421.03794972
1772488753,69420.31915436
1772488754,69419.79060338
1772488755,69418.94890959
1772488756,69418.335
1772488756,69418.64
1772488757,69418.81327788
1772488759,69417
1772488759,69418.36232544
1772488760,69418.2929068
1772488762,69417.42327129
1772488763,69417.21163565
1772488764,69418.61854416
1772488765,69417.0422222
1772488766,69418.93514415
1772488767,69419.70506442
1772488768,69419.24368378
1772488769,69422.48798488
1772488770,69427
1772488771,69427.39999999
1772488771,69429.42303578
1772488772,69430.09795666
1772488772,69431.77643768
1772488775,69432.09351566
1772488776,69432.60482573
1772488777,69433.18655057
1772488778,69432.86048026
1772488779,69433.05706878
1772488780,69433.08234232
1772488781,69435.90553187
1772488781,69437.11152573
1772488782,69437.69023925
1772488783,69436.68047671
1772488784,69436.52841439
1772488786,69435.27230467
1772488787,69431.38113548
1772488788,69431.55426956
1772488789,69431.65908631
1772488790,69431.63410645
1772488791,69429.6
1772488792,69429.40523752
1772488793,69416.64872332
1772488794,69416.41955725
1772488796,69416.1590188
1772488796,69413.49699572
1772488797,69414.26098988
1772488799,69420.7862575
1772488800,69420.75
1772488800,69420.74084097
1772488801,69417.13417554
1772488803,69419.06716481
1772488803,69422.56
1772488805,69421.349344
1772488806,69426.70447625
1772488806,69429.44
1772488807,69431.14369056
1772488808,69432.42182076
1772488809,69434.5
1772488809,69434.21941253
1772488810,69434.35970626
1772488812,69434.65636851
1772488813,69434.35873315
1772488814,69435
1772488815,69435
1772488816,69438.515
1772488817,69439.30008492
1772488819,69441.8
1772488819,69439.61980614
1772488820,69441.93811486
1772488822,69436.89999999
1772488823,69436.12550126
1772488824,69435.69310792
1772488825,69435.65358731
1772488826,69435.76254361
1772488827,69435.77711798
1772488828,69435.95070756
1772488829,69435.68088408
1772488830,69435.61144813
1772488830,69433.62088099
1772488831,69434.13389954
1772488833,69433.61227857
1772488834,69434.30153957
1772488835,69433.76028969
1772488836,69434.35625863
1772488837,69435.54855701
1772488837,69436.12
1772488838,69436.035
1772488839,69432.40071932
1772488839,69433.1375
1772488841,69431.4377519
1772488842,69431.90930225
1772488843,69425.80602654
1772488844,69430.83454525
1772488846,69422.407515
1772488846,69422.40751505
1772488847,69422.455
1772488849,69421.875
1772488849,69422.5
1772488850,69421.875
1772488852,69422.47270199
1772488852,69422.5
1772488853,69422.285
1772488853,69422.5
1772488856,69422
1772488857,69422
1772488857,69420.1659817
1772488859,69421.7244295
1772488860,69421.33547794
1772488861,69421.7244295
1772488862,69423.48832139
1772488863,69423.99141678
1772488863,69424.09021712
1772488865,69422.5
1772488865,69436.32004022
1772488867,69436.89686864
1772488868,69439.65238869
1772488869,69440.25000628
1772488870,69440.66
1772488871,69440.74347339
1772488872,69440.74430188
1772488872,69447.44982687
1772488873,69440.18063492
1772488875,69457.18184775
1772488876,69458.25999999
1772488877,69459.37358629
1772488877,69459.52081037
1772488878,69459.75
1772488880,69460.085
1772488881,69460.085
1772488881,69462.60564624
1772488882,69460.325
1772488882,69461.36143334
1772488885,69461.4519074
1772488886,69461.27351497
1772488887,69461.35949286
1772488888,69461.49990668
1772488889,69461.44990668
1772488890,69460.44839075
1772488891,69450.60251503
1772488892,69448.3315409
1772488893,69445.27499999
1772488894,69444.86214918
1772488895,69443.56501503
1772488896,69443.71465999
1772488896,69442.16736155
1772488897,69443.69555605
1772488899,69439.27797432
1772488900,69436.14899524
1772488901,69433.99812914
1772488902,69434.13226699
1772488903,69433.85698806
1772488904,69433.20186985
1772488905,69438.80939287
1772488906,69437.20039955
1772488907,69437.86892755
1772488908,69436.50266583
1772488909,69428.26767063
1772488910,69425.31503003
1772488911,69425.28503007
1772488912,69425.4735933
1772488913,69425.67251503
1772488914,69425.5331301
1772488915,69425.30715974
1772488915,69425.63726861
1772488917,69424.70386469
1772488917,69425.05021398
1772488918,69425.28751503
1772488919,69424.83904597
1772488921,69425.06501501
1772488921,69425.1127093
1772488922,69415.75
1772488924,69430.61
1772488924,69420.73751843
1772488926,69433.73479765
1772488927,69432.89999999
1772488928,69434.91767898
1772488929,69433.98
1772488931,69437.51890316
1772488931,69439.43165502
1772488932,69443.59802336
1772488933,69441.44111526
1772488934,69449
1772488935,69445.045
1772488936,69446.75038565
1772488938,69448.16118097
1772488939,69449.15368449
1772488939,69448.16118097
1772488940,69448.51114232
1772488941,69449.15368449
1772488942,69449.435
1772488943,69458.45000878
1772488944,69450.17411387
1772488945,69468.23875637
1772488946,69466.75
1772488948,69468.5
1772488949,69468.58609756
1772488950,69469.93603788
1772488951,69477.13499999
1772488951,69480.04511358
1772488952,69477.60728438
1772488954,69479.79526552
1772488955,69479.5395
1772488956,69475.11860468
1772488956,69468.63961764
1772488957,69468.80944817
1772488957,69468.82907613
1772488960,69473.58602388
1772488960,69473.65013065
1772488961,69473.575
1772488963,69473.70764512
1772488964,69473.3894308
1772488965,69473.08428757
1772488966,69473.28928757
1772488967,69465.75
1772488968,69462.20146031
1772488969,69462.52931909
1772488970,69461.06671699
1772488971,69462.00073448
1772488972,69462.52023103
1772488972,69460.45320956
1772488973,69461.93633025
1772488973,69459.34
1772488974,69462.41264966
1772488975,69477.79887023
1772488978,69478.85092855
1772488978,69484.69533791
1772488979,69482.10197667
1772488981,69485.25
1772488981,69485.30551475
1772488982,69485.75
1772488983,69485.88267504
1772488984,69485.75889141
1772488986,69486.16700014
1772488987,69485.80181956
1772488987,69459.9800124
1772488988,69459.63561895
1772488991,69464.295
1772488991,69486.7424758
1772488992,69509.94709512
1772488993,69504.85
1772488994,69505.86512565
1772488995,69504.61106101
1772488996,69505.02531829
1772488997,69504.42617086
1772488997,69504.07121922
1772488998,69504.125
1772488999,69503.17987368
1772489000,69504.07394146
1772489002,69505.76284773
1772489003,69510.75
1772489003,69510.99590841
1772489004,69511.00088978
1772489006,69511
1772489007,69511
1772489007,69511
1772489008,69511.00008226
1772489010,69510.99592342
1772489011,69510.99907581
1772489013,69511.00676246
1772489013,69511.07627361
1772489014,69510.11720926
1772489014,69511
1772489015,69510.13499999
1772489017,69508.92586367
1772489018,69508.2611125
1772489018,69508.82569242
1772489020,69510.27226105
1772489021,69510.19362913
1772489021,69510.22751503
1772489022,69510.18703101
1772489024,69510.22175167
1772489025,69510
1772489027,69509.43823545
1772489027,69506.35498036
1772489028,69492.32185624
1772489029,69489.75
1772489030,69489.5
1772489031,69489.5
1772489032,69489.88499999
1772489033,69489.11417239
1772489034,69488.63361993
1772489035,69486.70940332
1772489035,69488.86591685
1772489038,69485.7425
1772489038,69485.34390024
1772489039,69485.49426425
1772489040,69485.21912235
1772489041,69485.1328015
1772489042,69484.52
1772489044,69484.72858934
1772489044,69484.52
1772489045,69483.44419833
1772489045,69484.58961988
1772489047,69476.23363801
1772489048,69468.7175
1772489049,69474.28403985
1772489049,69466.52164675
1772489051,69466.79166772
1772489052,69455.168328
1772489052,69465.651656
1772489054,69461.93674301
1772489054,69465.673312
1772489055,69457.59900619
1772489058,69456.742567
1772489059,69456.63016773
1772489059,69454.82854649
1772489060,69455.14554646
1772489062,69455.01345548
1772489063,69455.17257701
1772489064,69455.0812885
1772489065,69454.49944902
1772489066,69443.88119019
1772489067,69440.20630372
1772489068,69439.376706
1772489069,69435.89999999
1772489070,69436.30838233
1772489071,69436.04167793
1772489072,69429.1575
1772489073,69418.33237603
1772489073,69411.52312049
1772489074,69411.58443091
1772489076,69411.17088267
1772489077,69411.31115193
1772489077,69411.833822
1772489078,69411.19028162
1772489080,69411
1772489080,69409.1040067
1772489081,69410.63618239
1772489083,69408.36021021
1772489084,69408.71271021
1772489085,69409.08870988
1772489086,69408.94385857
1772489087,69405.07281228
1772489088,69394.78701227
1772489088,69361.1664204
1772489089,69389.41
1772489089,69359.12675482
1772489092,69359.01579802
1772489093,69357.17
1772489093,69356.12406348
1772489094,69356.16604232
1772489095,69355.53245439
1772489096,69354.91761964
1772489098,69355.75719711
1772489099,69352.99172903
1772489100,69352.42731218
1772489101,69351.85480759
1772489102,69352.19842672
1772489103,69355.91541617
1772489103,69364.07581774
1772489105,69372.00565565
1772489106,69376.5428431
1772489106,69381.24257115
1772489107,69381.17328582
1772489108,69380.69097619
1772489109,69381.49232398
1772489111,69380.54
1772489111,69379.11
1772489112,69378.85
1772489114,69427.42629491
1772489115,69426.68377323
1772489116,69426.68377323
1772489117,69426.68377323
1772489118,69377.36754647
1772489119,69376.48722993
1772489120,69377.37842097
1772489121,69377.04027036
1772489121,69384.22
1772489122,69378.56476399
1772489124,69384.4340134
1772489125,69385.15539474
1772489126,69385.38137541
1772489127,69386.24158793
1772489128,69390.815
1772489128,69398.46091917
1772489129,69393.83489932
1772489131,69398.72965315
1772489132,69399.79532244
1772489133,69395.595
1772489134,69390.1553222
1772489135,69390.25208465
1772489137,69391.75
1772489137,69392.54000439
1772489137,69398.82958496
1772489138,69397.5355
1772489139,69399.745
1772489141,69401.11034139
1772489142,69398.572251
1772489143,69396.52251503
1772489144,69395.07499999
1772489145,69397.62942329
1772489146,69397.43030141
1772489147,69405.36008886
1772489149,69415.33294311
1772489149,69422.1275
1772489151,69425.095
1772489152,69425.14167371
1772489152,69424.315
1772489153,69415.48327871
1772489154,69416.04431704
1772489155,69418.90565861
1772489156,69419.76841947
1772489156,69421.65294549
1772489158,69422.03601872
1772489159,69420.79894573
1772489160,69421.5222429
1772489161,69420.39563195
1772489162,69420.7
1772489163,69421.41869093
1772489165,69421.71869093
1772489166,69421.92695608
1772489167,69421.84211948
1772489167,69421.39153957
1772489168,69421.07241168
1772489168,69421.44209877
1772489170,69401.5
1772489171,69412.955
1772489171,69398.17744974
1772489174,69396.49751501
1772489174,69396.39254063
1772489174,69396.57096877
1772489176,69398.91751501
1772489177,69398.50751502
1772489179,69426.68013009
1772489179,69428.02090084
1772489180,69426.52853277
1772489182,69412.08107792
1772489183,69417.83677185
1772489183,69419.07787364
1772489184,69418.51318395
1772489186,69420.25
1772489187,69420.95
1772489188,69420.75
1772489188,69424.85829257
1772489189,69421.54398862
1772489191,69425.11305036
1772489192,69424.94562389
1772489192,69416.55
1772489193,69403.435
1772489194,69403.5
1772489194,69402.8
1772489197,69408.04622396
1772489198,69411.41073112
1772489199,69411.3643452
1772489200,69411.10138591
1772489201,69411.03138591
1772489201,69411.04470551
1772489202,69412.9065858
1772489202,69410.93205322
1772489203,69412.90919057
1772489205,69413.26563713
1772489206,69413.1194805
1772489208,69414.60831765
1772489208,69413.09458545
1772489209,69414.10351898
1772489210,69413.70263335
1772489211,69413.5484723
1772489213,69413.85358433
1772489214,69413.25801049
1772489214,69417.03724669
1772489215,69413.60841293
1772489217,69419.44
1772489218,69424.83152589
1772489219,69424.79063941
1772489219,69424.39388654
1772489221,69423.66775864
1772489222,69422.27539961
1772489223,69422.94337442
1772489224,69424.3108351
1772489225,69423.81708899
1772489226,69423.33753378
1772489227,69423.34601225
1772489228,69423.7625812
1772489228,69423.80947315
1772489229,69423.87980051
1772489229,69423.6267423
1772489232,69423.85453688
1772489233,69423.66750659
1772489234,69424.29076041
1772489235,69424.98
1772489235,69424.89635941
1772489237,69425.59529769
1772489238,69426.62179858
1772489239,69430.32134126
1772489240,69434.77000002
1772489241,69441.77803178
1772489242,69441.93535438
1772489243,69423.04382128
1772489244,69423.16882128
1772489245,69442.5
1772489245,69442.56504269
1772489246,69442.5
1772489248,69441
1772489248,69442.5
1772489250,69439.67999999
1772489251,69437.62751178
1772489252,69437.07815315
1772489252,69438.61468577
1772489255,69436.03195834
1772489255,69435.93804279
1772489256,69435.66664294
1772489257,69434.1375
1772489258,69433.86372382
1772489259,69433.65825263
1772489260,69433.76371432
1772489261,69433.61349264
1772489262,69434.00602612
1772489263,69433.83848732
1772489264,69434.165
1772489266,69433.35775061
1772489266,69433.87136603
1772489267,69434.0475559
1772489268,69434.2309849
1772489269,69433.92121433
1772489270,69434.23270956
1772489271,69433.88563487
1772489271,69433.90173122
1772489273,69434.26739049
1772489274,69434.25091237
1772489275,69433.68854031
1772489276,69433.20215104
1772489276,69434.07333071
1772489278,69433.46586748
1772489279,69433.29890329
1772489279,69432.9340668
1772489282,69433.5646877
1772489283,69433.15736469
1772489283,69434.02085097
1772489284,69439.37240609
1772489284,69436.59
1772489287,69444.26113261
1772489288,69444.18878549
1772489289,69445.5762853
1772489289,69448.74010068
1772489290,69446.83110642
1772489292,69450.42
1772489293,69451.660234
1772489294,69460.585
1772489295,69463.10820521
1772489295,69468.46757352
1772489296,69466.25
1772489298,69473.48309015
1772489299,69473.5
1772489300,69473.56101855
1772489301,69474.56038576
1772489302,69493
1772489303,69500
1772489304,69500
1772489305,69499.5
1772489306,69438.54432732
1772489307,69437.90472681
1772489308,69457.53142764
1772489309,69459.34344841
1772489310,69461.92270328
1772489311,69463.25416762
1772489312,69463.3342598
1772489313,69465.4961789
1772489314,69467.69155115
1772489315,69470.5915645
1772489315,69477.23
1772489316,69475.24163048
1772489318,69478.69229989
1772489319,69477.76605328
1772489319,69478.31974328
1772489320,69478.08645446
1772489322,69478.7875
1772489323,69480.27655419
1772489324,69480.53170837
1772489325,69480.52928088
1772489326,69481.09657383
1772489327,69480.45178088
1772489328,69480.42474107
1772489329,69480.32170104
1772489330,69480.14326686
1772489331,69480.13503672
1772489332,69480.06693262
1772489333,69480.1017408
1772489334,69479.63524608
1772489335,69479.49711046
1772489336,69466.71
1772489336,69474.69
1772489338,69466.57
1772489339,69467.2
1772489340,69462.05645002
1772489341,69457.50355086
1772489342,69458.08851277
1772489343,69458.08851277
1772489344,69459.94749825
1772489345,69460.33251505
1772489346,69460.33
1772489347,69460.03955587
1772489347,69459.89580999
1772489349,69458.39559861
1772489350,69458.02951834
1772489351,69457.6680373
1772489352,69466
1772489353,69466.9910446
1772489354,69467.71428812
1772489354,69471.72436495
1772489355,69471.9145586
1772489356,69471.72436495
1772489358,69460.26125803
1772489358,69468.89500464
1772489360,69460
1772489361,69460
1772489362,69460
1772489363,69459.91251504
1772489364,69459.38751504
1772489365,69458.69753824
1772489365,69458.95295716
1772489366,69458.88933433
1772489368,69457.25
1772489369,69443.02902591
1772489369,69442.3825
1772489371,69459.7
1772489372,69460.16822249
1772489373,69460.41822249
1772489374,69459.7
1772489375,69458.65327935
1772489375,69459.39694192
1772489377,69458.66613309
1772489379,69458.52078114
1772489379,69458.82890784
1772489380,69458.50641504
1772489382,69459.05161098
1772489383,69460
1772489383,69459.65772997
1772489384,69459.66398099
1772489385,69459.12635175
1772489385,69459.3
1772489387,69458.88874359
1772489388,69459.68472944
1772489389,69459.66358784
1772489390,69459.64864913
1772489392,69459.32098364
1772489392,69459.31422204
1772489393,69459.79602964
1772489395,69459.64999999
1772489396,69460.5751847
1772489396,69460.52078132
1772489397,69460.29
1772489398,69460.23700972
1772489398,69460.04904462
1772489399,69460.395
1772489400,69460.39999999
1772489403,69460.5
1772489403,69460.43473014
1772489404,69460.3472445
1772489405,69460.14999999
1772489407,69460.14999999
1772489408,69460.34724448
1772489409,69460.3764347
1772489409,69460.20721997
1772489410,69460.14124678
1772489412,69461.25
1772489413,69461.52251039
1772489413,69461.79865312
1772489414,69461.25
1772489415,69461.69513386
1772489416,69461.54865312
1772489418,69461.85667374
1772489419,69461.94337215
1772489420,69461.045
1772489421,69460.845
1772489421,69460.62776957
1772489422,69460.15679213
1772489424,69460.323409
1772489425,69460.64023321
1772489425,69460.40121297
1772489426,69460.42747531
1772489428,69450.37692117
1772489429,69453.34769234
1772489430,69454.4457463
1772489431,69454.34930863
1772489432,69451.042396
1772489433,69450.99962671
1772489434,69451.7109952
1772489435,69456.81697357
1772489436,69456.84398081
1772489437,69457.08129954
1772489438,69456.50364887
1772489438,69456.81024753
1772489439,69457.10987438
1772489440,69457.73
1772489441,69458.5
1772489441,69457.68824856
1772489444,69459.47390935
1772489445,69459.27891836
1772489445,69461.56053697
1772489446,69461.44687391
1772489448,69461.75465273
1772489449,69461.68062679
1772489450,69461.50906952
1772489451,69462.39999999
1772489452,69464.945
1772489453,69464.91848833
1772489454,69468.88740902
1772489455,69469.85277741
1772489456,69470.47202623
1772489457,69470.33337271
1772489458,69470.23871663
1772489459,69470.77
1772489459,69470.63499999
1772489461,69470.61204986
1772489462,69471.45
1772489463,69471.11759759
1772489464,69470.71645777
1772489465,69470.3475
1772489466,69470.39599578
1772489466,69470.41086959
1772489467,69470.46572034
1772489469,69470.51507529
1772489470,69471.72479884
1772489471,69468.37207933
1772489472,69452.63853792
1772489473,69436.80503006
1772489474,69434.89999242
1772489475,69429.75
1772489476,69429.25
1772489477,69428.83
1772489478,69422.43722407
1772489479,69412.27499999
1772489480,69408.56824313
1772489481,69406.09424143
1772489482,69393.68169866
1772489483,69393.99251505
1772489484,69393.9575
1772489485,69393.915
1772489485,69394.23644093
1772489487,69394.87226144
1772489487,69394.46886538
1772489488,69395.97118108
1772489490,69394.1025871
1772489491,69394.12068765
1772489492,69391.32012541
1772489493,69392.5351565
1772489494,69392.48759843
1772489495,69392.01269601
1772489497,69352.95
1772489497,69419.89622325
1772489497,69410.1292205
1772489499,69352.41152075
1772489501,69350.68103424
1772489501,69352.25
1772489502,69353.35927663
1772489504,69353.03178782
1772489504,69353.2280998
1772489505,69354.02233865
1772489505,69354.76771419
1772489507,69354.66649834
1772489508,69353.89359306
1772489509,69353.87212804
1772489509,69353.81648958
1772489512,69354.25048592
1772489512,69354.5233592
1772489513,69352.22845017
1772489514,69350.82329427
1772489515,69347.13126086
1772489516,69347.51251502
1772489517,69346.57499999
1772489518,69346.69467315
1772489519,69346.59330452
1772489520,69346.75570658
1772489521,69345.51795642
1772489521,69344.91708699
1772489523,69347.16544775
1772489524,69346.90591021
1772489526,69350.77824297
1772489526,69357.23112364
1772489526,69354.72539696
1772489527,69358.05981151
1772489530,69357.13468326
1772489531,69356.8763241
1772489532,69358.35710109
1772489533,69358.05701023
1772489534,69358.35968942
1772489535,69358.91738186
1772489535,69359.09826123
1772489536,69359.46077552
1772489538,69358.76830339
1772489539,69358.83548895
1772489540,69358.79283238
1772489540,69358.19259666
1772489541,69358.33821696
1772489543,69355.75500992
1772489544,69358.66040849
1772489544,69364.40394887
1772489545,69362.20069395
1772489546,69363.43066689
1772489547,69364
1772489549,69410.81316233
1772489550,69363.75071783
1772489550,69363.78402722
1772489551,69364.19520484
1772489553,69362.62923797
1772489553,69363.33135357
1772489555,69361.67039822
1772489555,69358.91446195
1772489556,69359.71740461
1772489558,69358.8083034
1772489559,69357.79466682
1772489560,69359.02965272
1772489561,69358.10730146
1772489562,69355.57418766
1772489563,69341.12689143
1772489563,69338
1772489564,69338.8661151
1772489566,69338.33691389
1772489567,69339.86109272
1772489567,69341.37119951
1772489568,69342.89016775
1772489570,69342.66409441
1772489571,69341.54451555
1772489572,69347.12500438
1772489572,69344.91431775
1772489574,69348.80753549
1772489575,69349.03752296
1772489575,69348.61232147
1772489576,69349.00703896
1772489578,69348.625
1772489579,69346.51879496
1772489580,69346.23827078
1772489581,69346.49023246
1772489581,69346.33826547
1772489583,69346.27468397
1772489584,69345.07755171
1772489585,69341.997515
1772489586,69337.5975
1772489587,69332.61251501
1772489588,69330.15367526
1772489589,69328.56933256
1772489590,69327.18251504
1772489591,69324.56616292
1772489592,69325.01447096
1772489593,69325.46841633
1772489594,69324.49015248
1772489595,69323.99305177
1772489596,69324.46365312
1772489596,69329.18830964
1772489597,69328.342187
1772489599,69333.20004726
1772489600,69339.3281446
1772489600,69337.585
1772489602,69335
1772489603,69332.22317349
1772489604,69332.22317349
1772489605,69330.44148872
1772489606,69329.23499999
1772489607,69328.91005441
1772489608,69326.87141502
1772489609,69324.46277274
1772489610,69381.93130608
1772489611,69324.8354322
1772489613,69328.75571454
1772489613,69324.51931317
1772489613,69329.05353557
1772489614,69329.25
1772489616,69329.78935487
1772489617,69329.78935487
1772489619,69326.83633478
1772489619,69326.48457083
1772489621,69325.79770532
1772489621,69325.7584889
1772489622,69325.64569234
1772489623,69324.77225091
1772489624,69324.82311933
1772489625,69324.56790861
1772489625,69323.92846808
1772489626,69323.94065501
1772489628,69323.39999999
1772489630,69318.5
1772489630,69313.00616675
1772489630,69313.44955472
1772489633,69312.66857886
1772489633,69311.50150369
1772489635,69311.50469448
1772489636,69311.61437484
1772489637,69312.00417466
1772489638,69313.42809086
1772489638,69313.04794685
1772489639,69313.99
1772489640,69313.73225666
1772489642,69314.68674009
1772489643,69315.96420344
1772489643,69314.80819718
1772489644,69315.96420344
1772489646,69313.81003878
1772489647,69313.55430998
1772489648,69313.5
1772489649,69313.92
1772489650,69313.94
1772489650,69313.63499999
1772489651,69313.80000001
1772489653,69313.64
1772489654,69313.55502729
1772489654,69312.32791919
1772489655,69313.25
1772489657,69310.82515158
1772489658,69310.82515158
1772489659,69309.86847431
1772489660,69309.59561304
1772489660,69309.4783612
1772489661,69309.56026493
1772489663,69309.25375158
1772489663,69308.63548354
1772489664,69309.06284842
1772489666,69303.8575
1772489667,69297.5
1772489668,69297.58999999
1772489669,69292.19083388
1772489670,69284.145
1772489670,69327.5105057
1772489671,69283.19252929
1772489673,69326.02
1772489674,69278.37
1772489674,69268.65915413
1772489675,69272.5655934
1772489675,69269.355
1772489676,69268.23424689
1772489679,69238.49745976
1772489680,69232.51962732
1772489680,69234.63
1772489681,69232.11963325
1772489682,69243.96857703
1772489683,69235.95946079
1772489683,69256.12299999
1772489686,69257.90712803
1772489686,69260.61430755
1772489687,69261.25
1772489689,69261.0755
1772489689,69261.17403916
1772489691,69262.89999999
1772489692,69261.79766684
1772489693,69262.46377248
1772489694,69262.09266684
1772489695,69260.70293355
1772489696,69261
1772489697,69260.35
1772489698,69259.36406566
1772489699,69256.08750461
1772489700,69252.945
1772489701,69253.30848263
1772489702,69254
1772489703,69254.56806839
1772489704,69246.73798362
1772489705,69247.15763225
1772489706,69251.8534947
1772489707,69256.25
1772489708,69257.90397923
1772489709,69264.5145
1772489710,69265.965
1772489711,69266.99999999
1772489712,69267.25
1772489713,69257.905
1772489714,69253.68
1772489715,69253
1772489716,69252.00837792
1772489716,69251.93285524
1772489717,69251.78982251
1772489719,69253.455
1772489720,69251.74927457
1772489721,69256.41917989
1772489722,69256.09554795
1772489722,69256.43987683
1772489723,69256.92965483
1772489726,69249.62279672
1772489727,69240.405
1772489727,69238.01772013
1772489728,69232.99999999
1772489729,69231.32912863
1772489730,69230.94095904
1772489731,69230.4848217
1772489732,69218.92373871
1772489733,69183.3486764
1772489733,69191.25999999
1772489736,69264.89530273
1772489736,69179.73610485
1772489737,69179.69163341
1772489738,69179.47897154
1772489739,69178.74826349
1772489741,69178.60127603
1772489741,69177.12194031
1772489742,69176.05438488
1772489744,69173.10493333
1772489744,69172.79140084
1772489745,69168.02702062
1772489747,69163.75218473
1772489747,69169.87745378
1772489747,69163.37930697
1772489750,69171.62680461
1772489750,69172.495
1772489751,69171.4210422
1772489752,69172.49195092
1772489753,69172.3286245
1772489754,69173.74849269
1772489754,69173.82
1772489756,69174.11005785
1772489757,69173.82424633
